HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.content,Answer.ParaphraseQuestionBox,Approve,Reject
372AGES0I457Z8Z9ESK0H0PE5VHXRI,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,33PPO7FECVFJVNP3N8UGXLHDCNKDII,A1RDMWOI0NA84W,Submitted,Mon Mar 07 09:59:15 PST 2016,Mon Mar 07 09:59:59 PST 2016,Tue Mar 08 09:59:59 PST 2016,,,,44,0% (0/0),0% (0/0),0% (0/0),Racquetball-Game_variations,"<font color=""blue"">Question</font>: How many can play in a game?<br/><font color=""blue"">Sentence(s)</font>: Racquetball games can be played with two, three or four players, with doubles or singles matches being most common.",How many participants can partake in a game of racquetball?,,
3KL228NDMVMAQIROZYBZS2357DSKGL,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:16 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:16 PDT 2016,,,39K0FND3AHF7TZCIOD16ZDGO8T7AMT,ANFWGSQ8BQRZ,Submitted,Mon Mar 07 09:56:56 PST 2016,Mon Mar 07 09:57:36 PST 2016,Tue Mar 08 09:57:36 PST 2016,,,,40,0% (0/0),0% (0/0),0% (0/0),Biochemistry-Lipids_1,"<font color=""blue"">Question</font>: What characterizes an amphiphilic molecule?<br/><font color=""blue"">Sentence(s)</font>: This makes them amphiphilic molecules (having both hydrophobic and hydrophilic portions).",What makes a molecule amphiphilic?,,
3TRB893CSJAMV3K4G4MQOXYJ1TS7G2,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:25 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:25 PDT 2016,,,3Q5ZZ9ZEVOFV24YXZG06MKZ7WAJ85Z,A2F1JTU06CO6VD,Submitted,Mon Mar 07 10:16:03 PST 2016,Mon Mar 07 10:16:51 PST 2016,Tue Mar 08 10:16:51 PST 2016,,,,48,0% (0/0),0% (0/0),0% (0/0),Take_Care_(album)-Release_and_promotion,"<font color=""blue"">Question</font>: What was the first song released from Take Care by Drake?<br/><font color=""blue"">Sentence(s)</font>: The first track Drake released was ""Dreams Money Can Buy"" on May 20, 2011 through his October's Very Own blog.","What song off of the album ""Take Care"" did Drake release first?",,
37VE3DA4YUHNXBI5DRGOEZWGZJVHBW,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,3EFE17QCRC5P1HX1EG7KS82YDDHSH0,A1VMLIEXDEIX9Q,Submitted,Mon Mar 07 10:20:50 PST 2016,Mon Mar 07 10:21:03 PST 2016,Tue Mar 08 10:21:03 PST 2016,,,,13,0% (0/0),0% (0/0),0% (0/0),Racquetball-Strategy,"<font color=""blue"">Question</font>: What is the primary strategy of racquetball?<br/><font color=""blue"">Sentence(s)</font>: The primary strategy of racquetball is to command the center of the court just at or behind the dashed receiving line.",What is the best way to win in racquetball?,,
30UZJB2POHC6ENUXXW097JVE6IS53D,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:16 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:16 PDT 2016,,,31LM9EDVOLSOCA0MUKTJ5R8736BNJM,A2XI9YL5UOO2YC,Submitted,Mon Mar 07 10:12:03 PST 2016,Mon Mar 07 10:12:32 PST 2016,Tue Mar 08 10:12:32 PST 2016,,,,29,100% (259/259),100% (259/259),100% (259/259),Botany-Epigenetics,"<font color=""blue"">Question</font>: What is the single fertilized egg cell called?<br/><font color=""blue"">Sentence(s)</font>: A single fertilized egg cell, the zygote, gives rise to the many different plant cell types including parenchyma, xylem vessel elements, phloem sieve tubes, guard cells of the epidermis, etc.",What is the name for a single fertilized egg?,,
3SBX2M1TKDNGP5WZH2TVFZIBGEBQ4W,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:25 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:25 PDT 2016,,,3JJVG1YBEBXE42W42SKGDMP84G4B51,A36HM2UTA342IH,Submitted,Mon Mar 07 10:17:08 PST 2016,Mon Mar 07 10:17:28 PST 2016,Tue Mar 08 10:17:28 PST 2016,,,,20,0% (0/0),0% (0/0),0% (0/0),I_Won't_Give_Up-Background,"<font color=""blue"">Question</font>: What publication featured a track by track commentary of I Won't Give Up?<br/><font color=""blue"">Sentence(s)</font>: ""Mraz explained the track, in a ""track-by-track"" commentary for ""Billboard"":""'I Won't Give Up' was written selfishly.",What publication featured commentary on I Won't Give Up?,,
3JU8CV4BRLCZTM5209TFTSY6S9OPOD,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,3CFVK00FWLLM0FIUYOJFJVZDC5QL6B,A36HM2UTA342IH,Submitted,Mon Mar 07 10:03:43 PST 2016,Mon Mar 07 10:04:38 PST 2016,Tue Mar 08 10:04:38 PST 2016,,,,55,0% (0/0),0% (0/0),0% (0/0),Ski_jumping-Abstract,"<font color=""blue"">Question</font>: What kind of points are awarded for technique?<br/><font color=""blue"">Sentence(s)</font>: Judges award points for technique (often referred to as style points).",What type of points is technique rewarded with?,,
3A520CCNWN06URMBHC8MYLFXPLJAEF,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:25 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:25 PDT 2016,,,3IX2EGZR7BJ9R8SENRA0EBDH431RJF,A3K6BSW10S4YKJ,Submitted,Mon Mar 07 10:14:08 PST 2016,Mon Mar 07 10:14:50 PST 2016,Tue Mar 08 10:14:50 PST 2016,,,,42,100% (1/1),100% (1/1),100% (1/1),I_Won't_Give_Up-Music_video,"<font color=""blue"">Question</font>: When was the video 'I Won't Give Up' released?<br/><font color=""blue"">Sentence(s)</font>: On January 2, 2012, a lyric video was released.",The video 'I Won't Give Up' was released in which year?,,
3A9LA2FRWSEUAEL6IN863WN8IMJXHL,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:17 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:17 PDT 2016,,,3A0EX8ZRN8OC6Q6ODUPDOJN1ZL5YB1,A4T1X0PO5N1G9,Submitted,Mon Mar 07 10:01:13 PST 2016,Mon Mar 07 10:01:42 PST 2016,Tue Mar 08 10:01:42 PST 2016,,,,29,100% (407/407),100% (407/407),100% (381/381),Botany-Evolution,"<font color=""blue"">Question</font>: What are some modern examples of gymnosperms?<br/><font color=""blue"">Sentence(s)</font>: Gymnosperms produce ""naked seeds"" not fully enclosed in an ovary; modern representatives include conifers, cycads, ""Ginkgo"", and Gnetales.",Provide examples of gymnosperms.,,
3OYHVNTV5TYYIV8MNHO7XBC7YZJKO8,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,3RSDURM96AMADTI8NLR3PRTM2IKEYJ,A3OKWRLKLYVH4F,Submitted,Mon Mar 07 10:13:22 PST 2016,Mon Mar 07 10:13:52 PST 2016,Tue Mar 08 10:13:52 PST 2016,,,,30,0% (0/0),0% (0/0),0% (0/0),Ski_jumping-Female,"<font color=""blue"">Question</font>: What was the first name of the ski jumper whose last name was Hafele?<br/><font color=""blue"">Sentence(s)</font>:  Anna Hafele","What is the first name of Hafele, the ski jumper?",,
36D1BWBEHN1F1CJKLV3Q5B18MZI2MP,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,3H0W84IWBK21GS6M9QZ9HV0PZV6REV,A1VMLIEXDEIX9Q,Submitted,Mon Mar 07 10:17:43 PST 2016,Mon Mar 07 10:18:27 PST 2016,Tue Mar 08 10:18:27 PST 2016,,,,44,0% (0/0),0% (0/0),0% (0/0),It_Will_Rain-Writing_and_production,"<font color=""blue"">Question</font>: Who sang ""It Will Rain""?<br/><font color=""blue"">Sentence(s)</font>: ""It Will Rain"" is a love ballad co-written and produced by Bruno Mars and his songwriting and production team, The Smeezingtons.","What artist sang the song ""It Will Rain""?",,
3XT3KXP24ZYHNUCUNIH13VB3LV0I66,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,3SKEMFQBZ35YKNJ0634CO9IPT0BK8T,A3JZS32RQUWGJM,Submitted,Mon Mar 07 09:57:38 PST 2016,Mon Mar 07 09:57:55 PST 2016,Tue Mar 08 09:57:55 PST 2016,,,,17,0% (0/0),0% (0/0),0% (0/0),It_Will_Rain-Track_listing,"<font color=""blue"">Question</font>: How long is the track ""A Thousand Years""?<br/><font color=""blue"">Sentence(s)</font>:  ""A Thousand Years"" (performed by Christina Perri) - 4:45","What's the length of the track ""A Thousand Years""?",,
3VMHWJRYHVGAWIU0NXK60BBV277FX6,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,3SKEMFQBZ35YKNJ0634CO9IPT0C8KI,A3FQ6I8KOIIP7P,Submitted,Mon Mar 07 09:58:52 PST 2016,Mon Mar 07 10:00:00 PST 2016,Tue Mar 08 10:00:00 PST 2016,,,,68,0% (0/0),0% (0/0),0% (0/0),Equestrianism-Overview_of_equestrian_activities,"<font color=""blue"">Question</font>: What therapeutic purposes are horses used for?<br/><font color=""blue"">Sentence(s)</font>: Horses are also used for therapeutic purposes, both in specialized paraequestrian competition as well as non-competitive riding to improve human health and emotional development.Horses are also driven in harness racing, at horse shows and in other types of exhibition, historical reenactment or ceremony, often pulling carriages.",What are the therapeutic and standard purposes that horses are used for?,,
3IVKZBIBJ09MEXZ7OD2J4O6G37HSH8,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:17 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:17 PDT 2016,,,33PPO7FECVFJVNP3N8UGXLHDCNJIDM,A4T1X0PO5N1G9,Submitted,Mon Mar 07 10:02:55 PST 2016,Mon Mar 07 10:03:20 PST 2016,Tue Mar 08 10:03:20 PST 2016,,,,25,100% (407/407),100% (407/407),100% (381/381),Nucleic_acid_sequence-Notation,"<font color=""blue"">Question</font>: What is the most common modified base in RNA?<br/><font color=""blue"">Sentence(s)</font>: In RNA, there are many modified bases, including pseudouridine (Ψ), dihydrouridine (D), inosine (I), ribothymidine (rT) and 7-methylguanosine (m7G).",What base is most commonly modified in RNA?,,
38G0E1M85M57BBMVI7ENYQFDWJDUVG,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,35DR22AR5DKI3QC1T5O5NMIG9N03XB,A1PTH9KTRO06EG,Submitted,Mon Mar 07 10:12:48 PST 2016,Mon Mar 07 10:13:06 PST 2016,Tue Mar 08 10:13:06 PST 2016,,,,18,0% (0/0),0% (0/0),0% (0/0),Party_Rock_Anthem-Chart_and_sales_performance,"<font color=""blue"">Question</font>: How many weeks did the song stay at number one?<br/><font color=""blue"">Sentence(s)</font>: The song reached number one on the ""Billboard"" Hot 100, becoming the duo's first number one hit in the US, and remained there for six straight weeks.",How long has the song been number one.,,
3CVBMEMMXBG0VZFF0A489XAKGT57H1,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,3AMW0RGHOD2KYL3KPXY32NUJC5GNPL,AK0DGGS89D436,Submitted,Mon Mar 07 10:01:57 PST 2016,Mon Mar 07 10:02:07 PST 2016,Tue Mar 08 10:02:07 PST 2016,,,,10,0% (0/0),0% (0/0),0% (0/0),Party_Rock_Anthem-Track_listings,"<font color=""blue"">Question</font>: In what format is the album available?<br/><font color=""blue"">Sentence(s)</font>: ;Download",what format of the album available?,,
3Z8UJEJOCZDPFAW90MDQJZ0GSEA937,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:17 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:17 PDT 2016,,,3TAYZSBPLL8LMRUJVV4D54WWOUX2SQ,A4T1X0PO5N1G9,Submitted,Mon Mar 07 09:55:33 PST 2016,Mon Mar 07 09:56:00 PST 2016,Tue Mar 08 09:56:00 PST 2016,,,,27,100% (407/407),100% (407/407),100% (381/381),Nucleic_acid_sequence-Genetic_testing,"<font color=""blue"">Question</font>: What can genetic tests confirm or rule out?<br/><font color=""blue"">Sentence(s)</font>: The results of a genetic test can confirm or rule out a suspected genetic condition or help determine a person's chance of developing or passing on a genetic disorder.",What can genetic testing tell you?,,
3UQVX1UPFSHIYYCDWQGS7EUVJWH02C,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,308Q0PEVB8D7SXCMBSPEBPYNL27I98,A36HM2UTA342IH,Submitted,Mon Mar 07 10:21:29 PST 2016,Mon Mar 07 10:21:45 PST 2016,Tue Mar 08 10:21:45 PST 2016,,,,16,0% (0/0),0% (0/0),0% (0/0),Part_of_Me_(Katy_Perry_song)-Composition_and_lyrical_interpretation,"<font color=""blue"">Question</font>: What is the tonal range of the melody for Part of Me?<br/><font color=""blue"">Sentence(s)</font>: The melody spans the tonal range of D4 to D5, while the music follows the chord progression of Dm–F–Bb-C. Production was done by Perry's frequent collaborator, Dr. Luke.",What is Part of Me's tonal range?,,
37Y5RYYI0P5J0NZMTHK57AUARX0XS6,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,3NQL1CS15R8RF44UIBGDPVH82DKYV6,A3JZS32RQUWGJM,Submitted,Mon Mar 07 09:53:11 PST 2016,Mon Mar 07 09:53:47 PST 2016,Tue Mar 08 09:53:47 PST 2016,,,,36,0% (0/0),0% (0/0),0% (0/0),Equestrianism-Health_issues,"<font color=""blue"">Question</font>: How many hours of equestrian experience has shown a significant decline in risk of injury?<br/><font color=""blue"">Sentence(s)</font>: Approximately 100 hours of experience are required to achieve a substantial decline in the risk of injury.","In order to reduce the risk of injury, how many hours of equestrian experience must be accrued?",,
3MQY1YVHS3KJILFNU6DHRVQEA0E2B0,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:17 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:17 PDT 2016,,,3TGOYF991XMALGVP3K9JQO9CSI3UUI,A36HM2UTA342IH,Submitted,Mon Mar 07 10:15:39 PST 2016,Mon Mar 07 10:15:55 PST 2016,Tue Mar 08 10:15:55 PST 2016,,,,16,0% (0/0),0% (0/0),0% (0/0),Magnetic_resonance_imaging-MRI_versus_CT,"<font color=""blue"">Question</font>: Is MRI harmful?<br/><font color=""blue"">Sentence(s)</font>: Although MRI is associated with biological effects, these have not been proven to cause measurable harm.",Is MRI bad?,,
3SMIWMMK615KQ0M08HJJKSYR3SFUWQ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,3TEM0PF1Q5X8OS8NJI5ARHHHQT1D0L,A330N7LVL2IOVZ,Submitted,Mon Mar 07 09:53:39 PST 2016,Mon Mar 07 09:54:21 PST 2016,Tue Mar 08 09:54:21 PST 2016,,,,42,100% (27/27),100% (27/27),100% (27/27),Part_of_Me_(Katy_Perry_song)-Live_performances,"<font color=""blue"">Question</font>: Which season of ""American Idol"" did Perry perform ""Part of Me"" for?<br/><font color=""blue"">Sentence(s)</font>: ""On April 26, 2012, Perry performed the track for season 11 of ""American Idol"".","Which American Idol season was ""Part of Me"" by Perry performed?",,
3K3G488TR28YLO0ZV7C5KROPGA6Q51,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,3TVSS0C0E108D755YFYA3G87UK6WTR,AZE084MMZVEYT,Submitted,Mon Mar 07 10:05:35 PST 2016,Mon Mar 07 10:05:50 PST 2016,Tue Mar 08 10:05:50 PST 2016,,,,15,0% (0/0),0% (0/0),0% (0/0),Curling-Delivery,"<font color=""blue"">Question</font>: What is a typical rate of turn for the stone in the game of curling?<br/><font color=""blue"">Sentence(s)</font>: A typical rate of turn is about 2½ rotations before coming to a rest.The stone must be released before its front edge crosses the near hog line, and it must clear the far hog line or else be removed from play (""hogged""); an exception is made if a stone fails to come to rest beyond the far hog line after rebounding from a stone in play just past the hog line.",How often does the curling stone turn?,,
3Y40HMYLL1IZF0RQIMF5MBCYCULUXJ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,3UNH76FOCS58PHAL4JFM2ZYVBKBMYG,A3OIUL8DSG7XW4,Submitted,Mon Mar 07 10:14:54 PST 2016,Mon Mar 07 10:16:11 PST 2016,Tue Mar 08 10:16:11 PST 2016,,,,77,0% (0/0),0% (0/0),0% (0/0),We_Are_Never_Ever_Getting_Back_Together-Composition_and_lyrics,"<font color=""blue"">Question</font>: Who helped Taylor Swift write We Are Never Ever Getting Back Together?<br/><font color=""blue"">Sentence(s)</font>: The song was written by Swift, along with Max Martin and Shellback.",Who co-wrote We are never ever getting back together?,,
3M0556243SK5KOGWLRXX29KX0TXFNM,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:17 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:17 PDT 2016,,,3IXQG4FA2TYX5PYG5IXXP2UAQCMB9R,A3OIUL8DSG7XW4,Submitted,Mon Mar 07 10:11:20 PST 2016,Mon Mar 07 10:11:56 PST 2016,Tue Mar 08 10:11:56 PST 2016,,,,36,0% (0/0),0% (0/0),0% (0/0),Magnetic_resonance_imaging-Magnetic_resonance_angiography,"<font color=""blue"">Question</font>: What procedure is used to generate pictures of veins?<br/><font color=""blue"">Sentence(s)</font>: Magnetic resonance venography (MRV) is a similar procedure that is used to image veins.",How do you image veins?,,
3GITHABACYLLJU4KXWIQIQQ8RPS2NP,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:26 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:26 PDT 2016,,,382M9COHEHFTWKY3DKUEM6N96U8EUK,A3OIUL8DSG7XW4,Submitted,Mon Mar 07 10:08:09 PST 2016,Mon Mar 07 10:10:07 PST 2016,Tue Mar 08 10:10:07 PST 2016,,,,118,0% (0/0),0% (0/0),0% (0/0),Curling-Curling_culture,"<font color=""blue"">Question</font>: Waht is the highest level of mixed curling competition outside of the world championships or Olympics?<br/><font color=""blue"">Sentence(s)</font>: The Canadian Mixed Curling Championship is the highest-level mixed curling competition, in the absence of world championship or Olympic mixed curling events.Curling tournaments may use the Schenkel system for determining the participants in matches.Curling is played in many countries, including Canada, the United Kingdom (especially Scotland), the United States, Norway, Sweden, Switzerland, Denmark, Finland and Japan, all of which compete in the world championships.Curling is particularly popular in Canada.",what is the highest level of mixed curling not including the world chamionships or olympics,,
